stationId,stationLatitude,stationLongitude,avg(parkingBike/rackTotCnt)
ST-2336,37.54695129,127.04756165,0.0
ST-2337,37.56681824,127.02915192,0.0
ST-234,37.57152557,127.03535461,0.0
ST-2340,37.56339645,127.04187012,0.0
ST-2343,37.55926895,127.03839874,0.0
ST-2344,37.55379868,127.04213715,0.0
ST-2345,37.49228668,126.90954590,0.0
ST-2346,37.48693466,126.90756226,0.0
ST-2347,37.51316452,126.93705750,0.0
ST-2348,37.51056671,126.92485046,0.0
ST-2349,37.51357651,126.95555115,0.0
ST-235,37.56699371,127.02991486,0.0
ST-2352,37.50667191,126.95777893,0.0
ST-2354,37.51306152,126.92951202,0.0
ST-2358,37.50274277,126.92157745,0.0
ST-236,37.56385803,127.03031921,0.0
ST-2360,37.50761032,126.92969513,0.0
ST-2361,37.50024796,126.94972992,0.0
ST-2369,37.50251389,126.94065094,0.0
ST-237,37.56144714,127.03491974,0.0
ST-2370,37.47882080,126.95960999,0.0
ST-2371,37.48673630,126.94751740,0.0
ST-2372,37.48253250,126.95332336,0.0
ST-2376,37.48019028,126.90444946,0.0
ST-2377,37.48290634,126.92145538,0.0
ST-2378,37.48365021,126.92649841,0.0
ST-238,37.54864120,127.01642609,0.0
ST-2381,37.48417664,126.93711090,0.0
ST-2382,37.47946548,126.95693207,0.0
ST-2383,37.47877121,126.95869446,0.0
ST-2384,37.46856689,126.94675446,0.0
ST-2385,37.47696686,126.93690491,0.0
ST-2386,37.47383499,126.93378448,0.0
ST-2387,37.47600555,126.95890808,0.0
ST-2388,37.47775269,126.96236420,0.0
ST-2389,37.47677612,126.96486664,0.0
ST-239,37.54366302,127.01406097,0.0
ST-2390,37.46214676,126.93177795,0.0
ST-2392,37.47045898,126.93865967,0.0
ST-2396,37.51584244,126.86411285,0.0
ST-24,37.54745865,126.93837738,0.0
ST-2402,37.66446304,127.01184082,0.0
ST-2403,37.61666489,127.02210999,0.0
ST-2408,37.55237198,127.07353973,0.0
ST-241,37.55805206,127.04035187,0.0
ST-2410,37.49416733,127.10453033,0.0
ST-2413,37.55473328,127.15299988,0.0
ST-2415,37.50847626,127.01676178,0.0
ST-2417,37.46738434,127.04145813,0.0
ST-2418,37.58231354,127.04764557,0.0
ST-2421,37.56209946,127.05076599,0.0
ST-2423,37.60604858,126.96763611,0.0
ST-2424,37.54883575,127.15617371,0.0
ST-2428,37.47288132,126.96003723,0.0
ST-2430,37.55664444,126.97364044,0.0
ST-2431,37.56831360,127.00946045,0.0
ST-2432,37.56024551,126.96878052,0.0
ST-2433,37.56147003,126.96801758,0.0
ST-2434,37.56157303,126.96849060,0.0
ST-2438,37.51758957,126.95922089,0.0
ST-2439,37.52087784,126.97971344,0.0
ST-2440,37.52145767,126.97767639,0.0
ST-2441,37.52330017,126.97206116,0.0
ST-2443,37.54143906,127.00376129,0.0
ST-2444,37.53749847,127.00084686,0.0
ST-2445,37.53599548,126.99948883,0.0
ST-2450,37.52301788,126.96240997,0.0
ST-2453,37.53453064,126.99619293,0.0
ST-2455,37.53851318,126.96355438,0.0
ST-2457,37.52726364,127.14233398,0.0
ST-2458,37.61708832,127.02809906,0.0
ST-2461,37.61220932,127.02497864,0.0
ST-2463,37.49333954,126.85917664,0.0
ST-2468,37.55401230,127.04154968,0.0
ST-2469,37.53932190,126.97319031,0.0
ST-247,37.55398560,127.03359222,0.0
ST-2470,37.61156845,126.93048859,0.0
ST-2471,37.58287811,126.89446259,0.0
ST-2473,37.58114624,126.97123718,0.0
ST-2476,37.56113434,126.81610107,0.0
ST-2486,37.56179428,126.80792999,0.0
ST-249,37.56035614,127.04139709,0.0
ST-2492,37.57386398,126.84347534,0.0
ST-2493,37.58417130,126.81932831,0.0
ST-2503,37.59955215,127.06980896,0.0
ST-2510,37.61249542,127.03720093,0.0
ST-2511,37.58131409,127.01268005,0.0
ST-2512,37.58137512,127.01241302,0.0
ST-2513,37.56855774,126.99211884,0.0
ST-2514,37.56284332,126.97261810,0.0
ST-2516,37.56474304,126.99095154,0.0
ST-2517,37.56693268,126.98258209,0.0
ST-2519,37.56253433,126.97249603,0.0
ST-252,37.55979538,127.07420349,0.0
ST-2521,37.56589127,126.98445129,0.0
ST-2522,37.56005478,126.98094177,0.0
ST-2523,37.56520844,126.98739624,0.0
ST-2524,37.55958557,127.00547028,0.0
ST-2525,37.56459045,126.99076843,0.0
ST-2527,37.56122589,126.98749542,0.0
ST-2529,37.57522202,126.89990234,0.0
ST-2530,37.54737854,126.93163300,0.0
ST-2534,37.54830170,126.91671753,0.0
ST-2539,37.54457855,126.84378052,0.0
ST-2540,37.54323959,126.83863068,0.0
ST-2541,37.54764938,127.07470703,0.0
ST-2542,37.54651260,127.07571411,0.0
ST-2543,37.55775452,127.07297516,0.0
ST-2544,37.54500580,127.08337402,0.0
ST-2548,37.54983902,127.10302734,0.0
ST-2551,37.54382706,126.84368896,0.0
ST-2554,37.56130981,126.81307220,0.0
ST-256,37.54072952,127.10290527,0.0
ST-2570,37.47901154,127.04144287,0.0
ST-2575,37.49917603,127.12589264,0.0
ST-2576,37.48807144,127.11863708,0.0
ST-2577,37.50585175,127.12194061,0.0
ST-2578,37.50223541,127.11728668,0.0
ST-2579,37.50801468,127.12594604,0.0
ST-258,37.52976990,127.07485962,0.0
ST-2581,37.48245621,127.12460327,0.0
ST-2582,37.48488998,127.13270569,0.0
ST-2584,37.49198532,127.14373016,0.0
ST-2585,37.49763107,127.15966797,0.0
ST-2586,37.49808884,127.15429688,0.0
ST-2587,37.49146652,127.12664032,0.0
ST-2588,37.48174286,127.12878418,0.0
ST-2589,37.48611450,127.12667084,0.0
ST-2590,37.48827362,127.13068390,0.0
ST-2591,37.49201584,127.11745453,0.0
ST-2594,37.52080917,127.10362244,0.0
ST-2595,37.52005386,127.10430908,0.0
ST-2597,37.48051071,127.12862396,0.0
ST-2598,37.47778320,127.13205719,0.0
ST-2599,37.47953415,127.12678528,0.0
ST-26,37.55113983,126.93698883,0.0
ST-2602,37.50679016,127.07926941,0.0
ST-2603,37.49236679,127.13655090,0.0
ST-2604,37.52865219,127.10866547,0.0
ST-2606,37.49273300,127.11798859,0.0
ST-2607,37.48933029,127.14604950,0.0
ST-2608,37.52021790,127.11457062,0.0
ST-2609,37.52148438,127.10028076,0.0
ST-2612,37.56301117,126.85100555,0.0
ST-2613,37.55802917,126.84183502,0.0
ST-2616,37.46895981,126.95765686,0.0
ST-2618,37.47888184,126.95841980,0.0
ST-2619,37.48664474,127.15244293,0.0
ST-2620,37.50003433,127.15924835,0.0
ST-2621,37.51275635,127.12629700,0.0
ST-2622,37.60469818,126.96451569,0.0
ST-2625,37.56252670,126.99831390,0.0
ST-2626,37.56430817,127.00647736,0.0
ST-2628,37.61571121,127.10104370,0.0
ST-2629,37.59268951,127.08028412,0.0
ST-263,37.57265472,127.06363678,0.0
ST-2632,37.60641098,127.09404755,0.0
ST-2645,37.53050232,126.91289520,0.0
ST-2646,37.53054047,126.91817474,0.0
ST-2648,37.52864075,126.91510773,0.0
ST-2649,37.50543213,126.94151306,0.0
ST-2655,37.47171783,127.03888702,0.0
ST-2656,37.48339462,127.00736237,0.0
ST-2657,37.49801636,127.02222443,0.0
ST-2660,37.50524521,126.99416351,0.0
ST-2661,37.45722580,127.05900574,0.0
ST-2662,37.46155548,127.04995728,0.0
ST-2666,37.48389053,127.02905273,0.0
ST-2667,37.50365829,127.00594330,0.0
ST-2670,37.50820160,127.06396484,0.0
ST-2671,37.51311111,127.05390930,0.0
ST-2672,37.51390839,127.06072998,0.0
ST-2675,37.46534729,127.10880280,0.0
ST-2678,37.49840164,127.06093597,0.0
ST-2679,37.51446152,127.03260040,0.0
ST-268,37.58131027,127.05534363,0.0
ST-2680,37.49526215,127.04950714,0.0
ST-2682,37.51925659,127.05159760,0.0
ST-2683,37.50286484,127.06594086,0.0
ST-2684,37.49986649,127.06050110,0.0
ST-2686,37.49017715,127.07305908,0.0
ST-2688,37.53075027,127.04160309,0.0
ST-2691,37.47685623,127.05536652,0.0
ST-2696,37.55736542,127.18013763,0.0
ST-2699,37.65680313,127.06657410,0.0
ST-27,37.54948425,126.93894958,0.0
ST-270,37.57308578,127.05216217,0.0
ST-2700,37.66260529,127.07557678,0.0
ST-2701,37.65955734,127.07525635,0.0
ST-2704,37.63284302,127.05213165,0.0
ST-2706,37.64584351,127.07075500,0.0
ST-2708,37.63535309,127.05216980,0.0
ST-2710,37.66214371,127.05819702,0.0
ST-2711,37.65116119,127.07659149,0.0
ST-2712,37.64426041,127.08331299,0.0
ST-2717,37.65351868,127.07130432,0.0
ST-2722,37.64601898,127.03527069,0.0
ST-2723,37.69101334,127.04916382,0.0
ST-2724,37.66252136,127.04270935,0.0
ST-2725,37.64051056,127.04082489,0.0
ST-2728,37.51640320,127.07761383,0.0
ST-2729,37.65153503,127.07327271,0.0
ST-2732,37.54074097,127.12576294,0.0
ST-2736,37.55483246,127.15173340,0.0
ST-2737,37.55845642,127.14415741,0.0
ST-2739,37.55058289,127.16542053,0.0
ST-2744,37.57073975,127.17215729,0.0
ST-2745,37.57180405,127.17446899,0.0
ST-2746,37.56953812,127.15859985,0.0
ST-2747,37.53407288,127.14500427,0.0
ST-275,37.58256149,127.05436707,0.0
ST-2750,37.54154587,127.14147949,0.0
ST-2752,37.54739761,126.82141113,0.0
ST-2754,37.64530945,127.05744171,0.0
ST-2755,37.49308395,127.15203857,0.0
ST-2756,37.52301788,127.11588287,0.0
ST-2763,37.51406860,126.86998749,0.0
ST-2772,37.51351166,126.82681274,0.0
ST-2780,37.62962723,126.93011475,0.0
ST-2781,37.63390732,126.93177795,0.0
ST-2783,37.62205124,126.91958618,0.0
ST-2784,37.60722351,126.92213440,0.0
ST-2788,37.47402191,127.04844666,0.0
ST-2794,37.53936005,126.82886505,0.0
ST-2796,37.50205612,127.11054993,0.0
ST-28,37.55041122,126.94384766,0.0
ST-2801,37.50400543,126.92028046,0.0
ST-2805,37.55281448,127.00919342,0.0
ST-281,37.52565002,126.88781738,0.0
ST-2813,37.51850891,126.93448639,0.0
ST-2823,37.49582291,126.90835571,0.0
ST-2830,37.54896927,127.09352875,0.0
ST-2836,37.66235733,127.05845642,0.0
ST-2837,37.51264191,127.05156708,0.0
ST-2839,37.52796173,127.05162811,0.0
ST-2841,37.54581833,127.16688538,0.0
ST-2842,37.48163223,126.94718933,0.0
ST-2845,37.56339645,126.96894073,0.0
ST-2848,37.66173553,127.02812195,0.0
ST-2853,37.45429993,127.04283142,0.0
ST-2855,37.49385834,126.85646820,0.0
ST-2856,37.55507278,127.01988983,0.0
ST-2859,37.64304352,127.06213379,0.0
ST-286,37.49651337,126.91480255,0.0
ST-2861,37.61965561,127.08146667,0.0
ST-2867,37.49370575,127.07999420,0.0
ST-2872,37.47752762,126.96276855,0.0
ST-2873,37.48204803,126.91524506,0.0
ST-2875,37.45199966,127.05391693,0.0
ST-2876,37.51707840,127.11232758,0.0
ST-2877,37.51072693,127.13040161,0.0
ST-2878,37.49806213,127.13461304,0.0
ST-2880,37.52529526,126.99583435,0.0
ST-2882,37.50978470,127.04277039,0.0
ST-2888,37.55545425,126.83751678,0.0
ST-2889,37.56354141,126.82455444,0.0
ST-2895,37.46239853,126.89175415,0.0
ST-2897,37.57519150,126.91768646,0.0
ST-2899,37.52347946,126.92711639,0.0
ST-29,37.55352020,126.93695068,0.0
ST-2900,37.52410507,126.92810822,0.0
ST-2909,37.55707169,127.17514038,0.0
ST-2912,37.46272278,126.90721893,0.0
ST-2913,37.46298599,126.90370941,0.0
ST-2914,37.67851257,127.05174255,0.0
ST-2923,37.56883621,126.96955109,0.0
ST-2926,37.48670578,127.06050110,0.0
ST-2928,37.52722931,127.13635254,0.0
ST-2934,37.50209427,126.99147034,0.0
ST-2936,37.49222183,127.15659332,0.0
ST-2937,37.49535751,127.13947296,0.0
ST-2940,37.51869202,127.13906097,0.0
ST-2941,37.49459076,127.15109253,0.0
ST-2942,37.61272430,127.11306000,0.0
ST-2943,37.56902695,126.83988190,0.0
ST-2947,37.56154633,126.80708313,0.0
ST-2949,37.49382782,126.83907318,0.0
ST-2950,37.53651047,126.83394623,0.0
ST-2951,37.53660965,126.83466339,0.0
ST-2955,37.62812042,127.08548737,0.0
ST-2956,37.59954453,126.92653656,0.0
ST-296,37.53105545,126.92420959,0.0
ST-2962,37.48573685,127.03315735,0.0
ST-2966,37.55408859,127.17962646,0.0
ST-297,37.52434921,126.93611908,0.0
ST-2970,37.61207962,127.02198029,0.0
ST-2976,37.55015945,126.96052551,0.0
ST-298,37.50764084,126.92308044,0.0
ST-2982,37.56896973,126.90779877,0.0
ST-2983,37.55235291,126.95147705,0.0
ST-2989,37.48688889,127.14169312,0.0
ST-299,37.50449371,126.92195129,0.0
ST-2990,37.57540131,126.93544006,0.0
ST-2994,37.55188370,126.86357117,0.0
ST-2995,37.47909164,126.94941711,0.0
ST-3,37.54956055,126.90575409,0.0
ST-30,37.55549622,126.93634033,0.0
ST-3005,37.52597046,127.11820984,0.0
ST-3007,37.59442902,127.09403229,0.0
ST-3009,37.49288940,127.00264740,0.0
ST-301,37.50064850,126.90951538,0.0
ST-3010,37.50749588,127.00018311,0.0
ST-3013,37.50096512,126.88237000,0.0
ST-3014,37.62821198,127.07046509,0.0
ST-3018,37.55469513,126.94577026,0.0
ST-3019,37.54758835,126.92464447,0.0
ST-3020,37.55184937,126.95478058,0.0
ST-3021,37.55601120,126.94034576,0.0
ST-3023,37.60655212,127.10708618,0.0
ST-3028,37.62794495,126.91976929,0.0
ST-3030,37.52556610,126.88584137,0.0
ST-3034,37.57987976,126.95230103,0.0
ST-3035,37.60405731,127.10725403,0.0
ST-3036,37.61727142,127.10854340,0.0
ST-3038,37.60665131,127.05618286,0.0
ST-304,37.50947571,126.89929962,0.0
ST-3045,37.61566925,127.00876617,0.0
ST-305,37.51384354,126.91935730,0.0
ST-3053,37.55937576,126.96414185,0.0
ST-3058,37.63470078,126.91735840,0.0
ST-3061,37.52260971,126.92301178,0.0
ST-3062,37.56355667,126.92827606,0.0
ST-3063,37.64218903,127.05928802,0.0
ST-3066,37.51916885,127.01897430,0.0
ST-3068,37.55221558,126.87022400,0.0
ST-3069,37.52471542,127.11743927,0.0
ST-3075,37.56993103,126.97643280,0.0
ST-3078,37.52572250,127.02588654,0.0
ST-3081,37.52468109,126.96819305,0.0
ST-3082,37.54733658,126.97038269,0.0
ST-3084,37.56250763,126.85275269,0.0
ST-3085,37.55142593,127.14421082,0.0
ST-3087,37.55655289,127.16587830,0.0
ST-3090,37.57571411,126.98050690,0.0
ST-3091,37.65295410,127.03754425,0.0
ST-3092,37.64324570,127.03160095,0.0
ST-3093,37.68750763,127.04263306,0.0
ST-3095,37.57890701,126.90129852,0.0
ST-3096,37.52210999,127.03646088,0.0
ST-31,37.55505371,126.93756866,0.0
ST-3103,37.49090958,126.82965088,0.0
ST-3107,37.55942535,126.96305847,0.0
ST-3108,37.50570297,127.02919769,0.0
ST-3109,37.49107361,127.03619385,0.0
ST-3110,37.64862823,127.06918335,0.0
ST-3111,37.51292038,127.05642700,0.0
ST-3115,37.49775314,127.03857422,0.0
ST-314,37.51515579,126.85489655,0.0
ST-316,37.51158524,126.84156036,0.0
ST-324,37.54115295,127.00221252,0.0
ST-325,37.53813934,127.00409698,0.0
ST-327,37.53306580,126.96073151,0.0
ST-328,37.55227661,126.97268677,0.0
ST-329,37.52050400,126.98973846,0.0
ST-331,37.53841019,126.98664856,0.0
ST-332,37.53507996,126.98538208,0.0
ST-333,37.53483963,126.97766113,0.0
ST-334,37.53351212,126.97227478,0.0
ST-337,37.59023285,126.99851990,0.0
ST-339,37.55134201,126.90267181,0.0
ST-340,37.55136490,126.90306091,0.0
ST-343,37.54254532,126.93429565,0.0
ST-344,37.56396484,126.89820862,0.0
ST-348,37.57222748,126.92306519,0.0
ST-351,37.56765747,126.91780853,0.0
ST-352,37.56612015,126.92589569,0.0
ST-354,37.56213760,126.96377563,0.0
ST-357,37.54205322,127.02040100,0.0
ST-359,37.56460571,127.03652191,0.0
ST-36,37.55789185,126.93807983,0.0
ST-360,37.56109619,127.03679657,0.0
ST-362,37.54281616,127.04467010,0.0
ST-365,37.54792786,127.01557159,0.0
ST-37,37.55910110,126.93917847,0.0
ST-370,37.54958344,127.03024292,0.0
ST-372,37.56520462,127.04184723,0.0
ST-373,37.55449295,127.02021027,0.0
ST-374,37.56101227,127.05423737,0.0
ST-379,37.57125473,127.07980347,0.0
ST-38,37.55600357,126.94229889,0.0
ST-384,37.54523087,127.08473206,0.0
ST-385,37.55184937,127.08898163,0.0
ST-386,37.56429291,127.08693695,0.0
ST-389,37.57489014,127.05353546,0.0
ST-39,37.55681229,126.94318390,0.0
ST-391,37.58369827,127.05385590,0.0
ST-393,37.56819153,127.05717468,0.0
ST-394,37.56115341,127.07096863,0.0
ST-4,37.55564880,126.91062927,0.0
ST-40,37.55917740,126.93452454,0.0
ST-41,37.56000900,126.94073486,0.0
ST-414,37.53365707,126.91216278,0.0
ST-421,37.53596115,126.89830017,0.0
ST-428,37.51731873,126.86431885,0.0
ST-43,37.55986404,126.93441772,0.0
ST-435,37.53014755,126.96848297,0.0
ST-439,37.54902649,126.97194672,0.0
ST-443,37.56684494,126.89644623,0.0
ST-444,37.58573532,127.00160980,0.0
ST-445,37.54782867,127.07263184,0.0
ST-449,37.60097504,126.92695618,0.0
ST-45,37.52841568,126.91391754,0.0
ST-450,37.64310837,126.91822052,0.0
ST-452,37.64867401,126.93070221,0.0
ST-466,37.61267853,126.92775726,0.0
ST-469,37.63001633,126.91902924,0.0
ST-471,37.62094879,126.92563629,0.0
ST-472,37.62851715,126.92958069,0.0
ST-474,37.61117935,126.92966461,0.0
ST-475,37.61785507,126.92252350,0.0
ST-476,37.64131546,126.93804169,0.0
ST-485,37.54179382,127.12474823,0.0
ST-487,37.54395676,127.12548828,0.0
ST-490,37.55486679,127.14279938,0.0
ST-491,37.55955887,127.13087463,0.0
ST-498,37.55080032,127.14295197,0.0
ST-499,37.55003738,127.14691162,0.0
ST-5,37.55495071,126.91083527,0.0
ST-500,37.55939865,127.17118073,0.0
ST-505,37.53377914,127.13799286,0.0
ST-515,37.57278061,126.82627869,0.0
ST-521,37.57048035,126.84950256,0.0
ST-526,37.54275131,126.84262085,0.0
ST-527,37.54644394,126.84545898,0.0
ST-532,37.54126358,126.86337280,0.0
ST-537,37.53033829,126.83825684,0.0
ST-539,37.51042938,127.07137299,0.0
ST-54,37.52798462,126.92920685,0.0
ST-540,37.51128006,127.07823944,0.0
ST-541,37.52974701,127.11996460,0.0
ST-542,37.52045059,127.10420227,0.0
ST-543,37.50831985,127.13321686,0.0
ST-544,37.51657104,127.13153839,0.0
ST-545,37.47930527,127.12979889,0.0
ST-547,37.51198196,127.08505249,0.0
ST-551,37.51050949,127.09336853,0.0
ST-553,37.50887299,127.08716583,0.0
ST-554,37.58059692,126.92302704,0.0
ST-557,37.60324478,127.01419067,0.0
ST-56,37.52543259,126.92460632,0.0
ST-562,37.60726166,127.00283813,0.0
ST-566,37.59424973,127.07657623,0.0
ST-57,37.52222824,126.92463684,0.0
ST-575,37.59096146,127.08706665,0.0
ST-58,37.52136230,126.92346191,0.0
ST-580,37.61299896,127.06130981,0.0
ST-582,37.61130905,127.06266022,0.0
ST-585,37.61394501,127.09770203,0.0
ST-586,37.61246109,127.10337830,0.0
ST-588,37.60631180,127.10774231,0.0
ST-592,37.57986832,127.08236694,0.0
ST-593,37.60868073,127.10079193,0.0
ST-594,37.60810089,127.10118103,0.0
ST-597,37.59928513,127.03462219,0.0
ST-601,0.00000000,0.00000000,0.0
ST-604,37.62994003,127.07655334,0.0
ST-605,37.63510895,127.06832886,0.0
ST-607,37.63864899,127.06629181,0.0
ST-608,37.66846085,127.07714844,0.0
ST-609,37.67271042,127.08316040,0.0
ST-61,37.52327728,126.92923737,0.0
ST-615,37.65446091,127.03851318,0.0
ST-616,37.65012741,127.03534698,0.0
ST-617,37.65404892,127.05020142,0.0
ST-619,37.46652985,126.88871765,0.0
ST-626,37.44686127,126.90383148,0.0
ST-63,37.51936340,126.92604828,0.0
ST-641,37.47706985,126.88442993,0.0
ST-642,37.45647812,126.89592743,0.0
ST-644,37.62415695,127.01862335,0.0
ST-645,37.64032745,127.01335907,0.0
ST-646,37.63880539,127.02835846,0.0
ST-647,37.62714005,127.02669525,0.0
ST-648,37.61828613,127.02404785,0.0
ST-65,37.52349091,126.93289948,0.0
ST-650,37.63986206,127.02278900,0.0
ST-651,37.64545059,127.01561737,0.0
ST-653,37.64009476,127.01670837,0.0
ST-654,37.64308548,127.01616669,0.0
ST-657,37.68972015,127.04519653,0.0
ST-661,37.46740341,126.90814209,0.0
ST-67,37.52267456,126.93778992,0.0
ST-671,37.49414062,126.88998413,0.0
ST-675,37.49946976,126.86840057,0.0
ST-681,37.49755096,126.84725189,0.0
ST-686,37.50936890,126.92807007,0.0
ST-687,37.50585175,126.93936157,0.0
ST-69,37.51931381,126.93316650,0.0
ST-690,37.50449753,126.93898773,0.0
ST-708,37.48440933,126.92890930,0.0
ST-709,37.47777557,126.91675568,0.0
ST-71,37.51736832,126.92925262,0.0
ST-711,37.48180008,126.91523743,0.0
ST-715,37.48133850,126.95064545,0.0
ST-716,37.48112869,126.90943146,0.0
ST-719,37.47805786,126.96049500,0.0
ST-72,37.51776505,126.92841339,0.0
ST-720,37.47916412,126.95258331,0.0
ST-721,37.46905518,126.95814514,0.0
ST-722,37.47198868,126.95842743,0.0
ST-725,37.48635864,126.94292450,0.0
ST-73,37.52715683,126.93190002,0.0
ST-731,37.48683548,126.96804810,0.0
ST-733,37.49449921,126.91652679,0.0
ST-736,37.64902115,127.07640839,0.0
ST-741,37.45328140,127.05148315,0.0
ST-745,37.50509644,127.01310730,0.0
ST-748,37.50411606,126.99748993,0.0
ST-755,37.47375870,126.99524689,0.0
ST-756,37.47518158,127.00138855,0.0
ST-763,37.48215866,127.00270081,0.0
ST-764,37.48455811,127.01486969,0.0
ST-766,37.48537827,127.04170227,0.0
ST-767,37.48398972,127.03417969,0.0
ST-768,37.48149109,127.03672791,0.0
ST-769,37.47785187,127.03890991,0.0
ST-77,37.58285522,126.87982178,0.0
ST-770,37.47361374,127.03050995,0.0
ST-775,37.47153854,127.05059052,0.0
ST-778,37.46531677,127.10772705,0.0
ST-779,37.46506119,127.10119629,0.0
ST-780,37.51298904,127.01117706,0.0
ST-781,37.46750641,127.03447723,0.0
ST-783,37.51890182,127.04938507,0.0
ST-786,37.51777267,127.04302216,0.0
ST-787,37.50558090,127.02427673,0.0
ST-789,37.51162720,127.03565216,0.0
ST-79,37.58348083,126.88669586,0.0
ST-791,37.52712250,127.02871704,0.0
ST-792,37.52838135,127.03901672,0.0
ST-793,37.52930069,127.03559875,0.0
ST-795,37.52058029,127.05632782,0.0
ST-796,37.52511597,127.05246735,0.0
ST-798,37.52127457,127.06103516,0.0
ST-799,37.51424789,127.06111908,0.0
ST-8,37.54864502,126.91282654,0.0
ST-800,37.50957489,127.06340790,0.0
ST-801,37.51357651,127.05503082,0.0
ST-803,37.49192810,127.05696869,0.0
ST-805,37.50809097,127.06310272,0.0
ST-809,37.50239563,127.05879974,0.0
ST-81,37.58131409,126.88058472,0.0
ST-811,37.50321198,127.04273224,0.0
ST-812,37.50235748,127.04319000,0.0
ST-813,37.49219894,127.03945923,0.0
ST-814,37.49805069,127.04460144,0.0
ST-815,37.50400925,127.04907990,0.0
ST-817,37.49375916,127.04589844,0.0
ST-819,37.49423599,127.04746246,0.0
ST-823,37.49400711,127.07951355,0.0
ST-825,37.58876419,127.00630951,0.0
ST-826,37.59440231,126.99230957,0.0
ST-828,37.56220245,126.81624603,0.0
ST-830,37.52458954,127.13542175,0.0
ST-833,37.55166626,126.86408997,0.0
ST-838,37.49317932,127.11854553,0.0
ST-839,37.49941254,127.11286926,0.0
ST-842,37.58844757,127.00670624,0.0
ST-846,37.61277390,127.00653076,0.0
ST-852,37.57429886,127.08691406,0.0
ST-855,37.60615158,127.09259796,0.0
ST-856,37.60649872,127.09545135,0.0
ST-862,37.64473724,127.02656555,0.0
ST-863,37.63967133,127.02519989,0.0
ST-864,37.65447235,127.01275635,0.0
ST-867,37.64820862,127.07022095,0.0
ST-87,37.56842041,126.89942932,0.0
ST-879,37.47192764,127.02684021,0.0
ST-88,37.57749557,126.88777161,0.0
ST-883,37.47991562,126.90283966,0.0
ST-887,37.47702789,126.96339417,0.0
ST-889,37.46920013,127.02900696,0.0
ST-89,37.57072067,126.89897919,0.0
ST-891,37.51312637,127.10095978,0.0
ST-897,37.49567032,127.13059235,0.0
ST-899,37.48084259,127.11801147,0.0
ST-901,37.48123932,127.11979675,0.0
ST-902,37.48163223,127.11916351,0.0
ST-905,37.47946548,127.12532806,0.0
ST-906,37.47750854,127.12632751,0.0
ST-907,37.47882080,127.12351227,0.0
ST-908,37.51396179,127.12167358,0.0
ST-91,37.57580185,126.89073944,0.0
ST-914,37.65999985,127.07296753,0.0
ST-915,37.67694092,127.05509949,0.0
ST-916,37.66566467,127.04267120,0.0
ST-92,37.57147598,126.88968658,0.0
ST-924,37.47689056,126.98057556,0.0
ST-925,37.44765854,127.05501556,0.0
ST-926,37.45440674,127.06492615,0.0
ST-929,37.45995331,127.02474213,0.0
ST-93,37.57506943,126.89991760,0.0
ST-933,37.50419998,127.08753204,0.0
ST-934,37.48466110,126.90390015,0.0
ST-938,37.60012817,126.95783234,0.0
ST-939,37.60399246,126.96194458,0.0
ST-940,37.60627365,126.96868134,0.0
ST-942,37.58637238,127.08007050,0.0
ST-943,37.56673050,126.99660492,0.0
ST-944,37.56138992,126.99535370,0.0
ST-946,37.55536652,126.96864319,0.0
ST-948,37.62607956,127.02648163,0.0
ST-950,37.48319244,126.90203094,0.0
ST-951,37.47116470,126.93701935,0.0
ST-953,37.51978683,127.05676270,0.0
ST-954,37.51807022,127.04711914,0.0
ST-955,37.50912094,127.06230927,0.0
ST-956,37.49280930,127.04138947,0.0
ST-959,37.50154495,127.03856659,0.0
ST-960,37.49482346,127.04790497,0.0
ST-961,37.51863861,127.03540039,0.0
ST-962,37.51758957,127.03502655,0.0
ST-963,37.51681137,127.04047394,0.0
ST-102,37.53701019,127.08224487,0.041666666666666664
ST-1063,37.56020737,126.82414246,0.041666666666666664
ST-1100,37.64173889,127.02462769,0.041666666666666664
ST-1124,37.65501785,127.06750488,0.041666666666666664
ST-1173,37.52124023,127.03189850,0.041666666666666664
ST-1185,37.48677826,127.10051727,0.041666666666666664
ST-119,37.57176971,126.97466278,0.041666666666666664
ST-1194,37.55341721,127.07319641,0.041666666666666664
ST-1210,37.60897827,127.02024841,0.041666666666666664
ST-1278,37.64963913,127.06560516,0.041666666666666664
ST-1292,37.65779877,127.05004883,0.041666666666666664
ST-1315,37.46429825,126.98852539,0.041666666666666664
ST-1378,37.54251862,127.08408356,0.041666666666666664
ST-1417,37.47437668,127.14067078,0.041666666666666664
ST-1420,37.52678299,127.13557434,0.041666666666666664
ST-1466,37.65814972,127.03266907,0.041666666666666664
ST-1476,37.66114044,127.05805206,0.041666666666666664
ST-1510,37.55625916,126.85331726,0.041666666666666664
ST-1514,37.55010986,126.82367706,0.041666666666666664
ST-1519,37.55687714,126.84880829,0.041666666666666664
ST-1534,37.47248077,126.89586639,0.041666666666666664
ST-1548,37.48218918,126.94615936,0.041666666666666664
ST-1579,37.47458267,127.13754272,0.041666666666666664
ST-1590,37.50674820,127.09883118,0.041666666666666664
ST-1626,37.53822708,127.13174438,0.041666666666666664
ST-1667,37.49660110,126.95368195,0.041666666666666664
ST-1669,37.56148911,127.02393341,0.041666666666666664
ST-169,37.57938766,126.98494720,0.041666666666666664
